risk_score,risk_level,ml_contribution,anomaly_contribution,rule_contribution,ml_fraud_prob,is_flagged,risk_factors,isFraud
35.04,LOW,0.08,4.95,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.95,LOW,0.11,6.84,0,0.0022,False,[],0
35.52,LOW,0.0,5.52,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.55,LOW,0.08,5.46,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.6,LOW,0.0,7.59,0,0.0,False,[],0
36.43,LOW,0.0,6.43,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.17,LOW,0.0,7.17,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.93,LOW,0.01,5.92,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.04,LOW,0.05,7.99,0,0.001,False,[],0
35.35,LOW,0.19,5.16,30,0.0038,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.97,LOW,0.0,5.97,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.66,LOW,0.24,5.42,30,0.0048,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.39,LOW,0.26,5.13,30,0.0053,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.17,LOW,0.46,7.71,0,0.0092,False,[],0
36.11,LOW,0.0,6.11,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.47,LOW,0.0,6.47,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.5,LOW,0.01,5.5,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.23,LOW,0.01,5.22,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.96,LOW,0.08,4.88,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.01,LOW,0.08,4.93,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.69,LOW,0.01,5.69,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.31,LOW,0.24,5.07,30,0.0048,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.8,LOW,0.01,5.8,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.02,LOW,0.1,4.92,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.53,LOW,0.5,5.04,30,0.01,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.0,LOW,0.06,5.95,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.2,LOW,0.0,7.2,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.86,LOW,0.1,6.76,30,0.002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.91,LOW,0.06,5.85,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.62,LOW,0.0,6.62,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.57,LOW,0.01,9.56,30,0.0002,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
7.38,LOW,0.24,7.15,0,0.0047,False,[],0
8.5,LOW,0.02,8.47,0,0.0005,False,[],0
38.86,LOW,0.0,8.86,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.06,LOW,0.0,5.06,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.28,LOW,0.01,5.27,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.65,LOW,0.01,5.65,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.97,LOW,0.6,5.37,30,0.0119,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.64,LOW,0.0,5.64,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.28,LOW,0.09,5.2,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.21,LOW,0.01,5.2,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.01,LOW,0.0,6.01,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.54,LOW,0.01,6.53,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
8.01,LOW,0.05,7.96,0,0.0009,False,[],0
35.42,LOW,0.01,5.42,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.14,LOW,0.0,6.14,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.78,LOW,0.14,6.64,30,0.0028,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.33,LOW,0.0,5.33,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.23,LOW,0.0,7.23,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.43,LOW,0.47,4.96,30,0.0094,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.67,LOW,0.0,5.67,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.94,LOW,0.01,5.94,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.43,LOW,0.1,5.33,30,0.002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.97,LOW,0.01,5.97,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.69,LOW,0.01,6.68,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.84,LOW,0.16,7.67,7,0.0033,False,['Destination had zero balance'],0
35.56,LOW,0.01,5.55,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.42,LOW,0.01,5.42,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.03,LOW,0.0,6.03,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.09,LOW,0.69,5.4,30,0.0138,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.27,LOW,0.08,7.18,0,0.0017,False,[],0
39.03,LOW,0.0,9.03,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
35.67,LOW,0.06,5.62,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.83,LOW,0.0,6.83,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.98,LOW,0.08,4.9,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
38.82,LOW,0.0,8.82,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
34.98,LOW,0.08,4.9,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.29,LOW,0.24,5.05,30,0.0048,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.84,LOW,0.01,5.83,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.11,LOW,0.25,4.86,30,0.005,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.55,LOW,0.0,6.55,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.12,LOW,0.09,5.02,30,0.0018,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.69,LOW,0.0,6.69,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.99,LOW,0.81,5.18,30,0.0162,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.23,LOW,0.0,6.23,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.28,LOW,0.0,7.28,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.6,LOW,0.0,5.6,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.15,LOW,0.0,5.15,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.62,LOW,0.01,5.61,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.17,LOW,0.01,7.17,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Both balances zero post-transaction']",0
36.46,LOW,0.0,6.46,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.99,LOW,0.01,5.98,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.1,5.43,30,0.0021,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.13,LOW,0.03,5.1,30,0.0006,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.04,LOW,0.16,4.88,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.91,LOW,0.0,5.91,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.48,LOW,0.45,5.03,30,0.009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.78,LOW,0.01,7.78,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.66,LOW,0.0,7.65,0,0.0,False,[],0
35.8,LOW,0.01,5.8,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.66,LOW,0.0,7.66,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.72,LOW,0.28,5.44,30,0.0055,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.78,LOW,0.0,5.78,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.77,LOW,0.0,6.77,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.7,LOW,0.1,5.6,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
14.44,LOW,0.42,7.02,7,0.0084,False,['Destination had zero balance'],0
35.66,LOW,0.01,5.65,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.83,LOW,0.01,5.82,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.91,LOW,0.0,7.91,0,0.0,False,[],0
35.15,LOW,0.0,5.15,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.82,LOW,0.52,5.31,30,0.0103,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
8.1,LOW,0.3,7.79,0,0.0061,False,[],0
35.96,LOW,0.09,5.87,30,0.0018,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.69,LOW,0.05,5.64,30,0.0009,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.75,LOW,0.26,5.49,30,0.0053,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
34.96,LOW,0.1,4.86,30,0.0021,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.77,LOW,0.01,5.76,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.51,LOW,0.14,5.37,30,0.0028,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.96,LOW,0.0,5.96,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.33,LOW,0.0,7.33,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.71,LOW,0.0,6.71,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.23,LOW,0.85,5.37,30,0.0171,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.25,LOW,0.0,6.25,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
24.3,LOW,0.65,6.65,17,0.013,False,"['>90% of balance transferred', 'Destination had zero balance']",0
35.22,LOW,0.01,5.21,30,0.0002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.42,LOW,0.0,6.42,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.24,LOW,0.1,5.15,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.29,LOW,0.29,9.0,30,0.0058,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
34.99,LOW,0.08,4.9,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.04,LOW,0.08,4.95,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.1,LOW,0.01,6.09,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.15,LOW,0.0,6.15,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.61,LOW,0.08,5.53,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.71,LOW,0.08,5.63,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
37.06,LOW,0.0,7.06,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
17.39,LOW,0.08,7.31,10,0.0016,False,['>90% of balance transferred'],0
35.26,LOW,0.08,5.17,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.95,LOW,0.0,7.95,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.79,LOW,0.0,7.79,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.03,LOW,0.08,4.95,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.54,LOW,0.01,6.53,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.92,LOW,0.46,5.46,30,0.0092,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.73,LOW,0.03,5.69,30,0.0007,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.67,LOW,0.0,5.67,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.2,LOW,0.08,5.11,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.88,LOW,0.77,5.11,30,0.0154,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.14,LOW,0.0,6.14,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.48,LOW,0.0,5.48,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.05,LOW,0.01,7.04,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.9,LOW,0.06,5.85,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.3,LOW,0.14,5.17,30,0.0028,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.65,LOW,0.05,6.6,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.79,LOW,0.0,5.79,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.02,LOW,1.67,5.35,30,0.0335,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.64,LOW,0.08,5.56,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
38.11,LOW,0.0,8.11,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'High-frequency destination account']",0
35.84,LOW,0.58,5.26,30,0.0116,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.23,LOW,0.0,6.23,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.59,LOW,0.17,5.42,30,0.0034,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.44,LOW,0.15,5.29,30,0.003,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.65,LOW,0.49,5.16,30,0.0099,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.49,LOW,0.53,4.96,30,0.0105,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.73,LOW,0.01,5.72,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
8.1,LOW,0.12,7.99,0,0.0023,False,[],0
35.05,LOW,0.08,4.96,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.21,LOW,0.0,7.21,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.65,LOW,0.11,5.54,30,0.0023,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.06,LOW,0.02,5.04,30,0.0004,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.77,LOW,0.0,5.77,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.14,LOW,0.0,6.14,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.54,LOW,0.0,6.54,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.46,LOW,0.16,5.3,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
15.75,LOW,0.78,7.96,7,0.0156,False,['Destination had zero balance'],0
8.06,LOW,0.0,8.06,0,0.0,False,[],0
35.66,LOW,0.01,5.65,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.17,LOW,0.0,5.17,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.47,LOW,0.0,5.47,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.02,LOW,0.16,4.86,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.02,LOW,0.0,7.02,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.78,LOW,0.21,6.56,0,0.0043,False,[],0
35.86,LOW,0.0,5.86,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.23,LOW,0.08,5.15,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.0,LOW,0.06,5.94,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.46,LOW,0.22,5.23,30,0.0045,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.6,LOW,0.0,5.6,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.92,LOW,0.06,5.86,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.41,LOW,0.0,5.41,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
34.97,LOW,0.1,4.86,30,0.0021,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.9,LOW,0.01,5.89,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
6.98,LOW,0.25,6.72,0,0.0051,False,[],0
35.03,LOW,0.08,4.94,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.15,LOW,0.96,5.18,30,0.0193,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.69,LOW,0.0,6.69,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.61,LOW,0.0,5.61,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.75,LOW,0.1,6.65,30,0.002,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.49,LOW,0.01,5.48,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.22,LOW,0.0,5.22,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.06,LOW,0.0,7.06,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.0,LOW,0.01,6.99,30,0.0001,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
14.41,LOW,0.32,7.09,7,0.0065,False,['Destination had zero balance'],0
36.29,LOW,1.26,5.03,30,0.0251,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.82,LOW,0.0,7.82,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.79,LOW,0.0,5.79,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.3,LOW,0.09,5.2,30,0.0018,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.79,LOW,0.0,5.79,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.87,LOW,0.01,6.87,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.21,LOW,0.0,5.21,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.46,LOW,0.0,7.46,0,0.0,False,[],0
35.9,LOW,0.01,5.89,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.36,LOW,0.05,5.3,30,0.0011,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
37.86,LOW,0.0,7.86,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.54,LOW,0.35,5.19,30,0.0069,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.74,LOW,0.1,5.64,30,0.0019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
7.85,LOW,0.3,7.55,0,0.0061,False,[],0
36.63,LOW,0.01,6.62,30,0.0001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
36.02,LOW,0.0,6.02,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.57,LOW,0.0,5.57,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.4,LOW,0.05,5.35,30,0.001,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
39.82,LOW,0.35,9.47,30,0.0069,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy', 'Very large transaction (>Rs.1M)']",0
38.26,LOW,0.0,8.26,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
7.67,LOW,0.0,7.67,0,0.0,False,[],0
36.52,LOW,0.19,6.34,30,0.0037,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.06,LOW,0.95,5.11,30,0.019,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.74,LOW,0.22,5.51,30,0.0045,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.55,LOW,0.0,6.55,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.51,LOW,1.24,5.27,30,0.0248,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.6,LOW,0.16,5.44,30,0.0032,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
35.73,LOW,0.08,5.64,30,0.0017,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy', 'Destination had zero balance']",0
37.0,LOW,0.0,7.0,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
36.26,LOW,0.0,6.26,30,0.0,False,"['Account completely drained', 'Both origin & dest balance errors', '>90% of balance transferred', 'Large origin balance discrepancy']",0
35.34,LOW,0.0,5.34,30,0.0,False,"['Account completely drained', '>90% of balance transferred', 'Large origin balance discrepancy']",0
